hpi_type,hpi_flavor,frequency,level,place_name,place_id,yr,period,index_nsa,index_sa
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2014,5,175.66,172.03
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2014,6,177.91,172.57
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2014,7,179.01,173.75
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2014,8,178.98,174.57
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2014,9,177.83,174.70
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2014,10,177.30,175.92
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2014,11,175.98,175.33
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2014,12,175.60,177.06
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2015,1,173.26,176.47
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2015,2,175.50,178.17
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2015,3,177.79,178.25
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2015,4,180.51,178.75
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2015,5,183.76,179.96
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2015,6,186.52,180.95
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2015,7,185.68,180.42
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2015,8,184.36,179.95
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2015,9,184.78,181.69
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2015,10,184.05,182.64
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2015,11,183.98,183.58
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2015,12,182.73,184.24
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2016,1,181.72,184.96
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2016,2,181.62,184.05
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2016,3,185.89,186.02
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2016,4,188.43,186.41
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2016,5,191.41,187.48
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2016,6,194.26,188.58
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2016,7,194.55,189.30
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2016,8,195.11,190.70
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2016,9,194.50,191.39
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2016,10,194.01,192.54
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2016,11,193.29,193.01
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2016,12,192.77,194.34
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2017,1,191.24,194.49
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2017,2,193.47,195.65
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2017,3,197.40,197.18
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2017,4,199.71,197.43
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2017,5,202.61,198.51
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2017,6,204.12,198.35
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2017,7,205.26,200.00
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2017,8,205.55,201.15
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2017,9,204.71,201.51
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2017,10,204.46,202.81
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2017,11,204.01,203.83
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2017,12,203.93,205.63
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2018,1,204.09,207.41
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2018,2,206.60,208.52
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2018,3,209.03,208.55
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2018,4,212.05,209.52
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2018,5,214.31,210.00
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2018,6,217.23,211.28
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2018,7,217.17,211.80
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2018,8,217.37,212.98
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2018,9,217.20,213.84
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2018,10,216.76,215.01
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2018,11,215.19,215.11
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2018,12,214.11,215.97
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2019,1,213.91,217.24
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2019,2,217.36,219.05
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2019,3,219.72,219.04
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2019,4,222.98,220.16
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2019,5,225.80,221.17
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2019,6,227.99,221.86
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2019,7,228.41,222.86
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2019,8,228.27,223.92
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2019,9,228.12,224.60
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2019,10,227.66,225.84
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2019,11,228.27,228.30
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2019,12,226.79,228.88
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2020,1,226.86,230.33
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2020,2,230.35,231.93
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2020,3,233.80,233.03
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2020,4,236.08,232.94
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2020,5,237.43,232.29
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2020,6,240.85,234.37
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2020,7,244.45,238.53
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2020,8,246.62,242.20
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2020,9,249.71,245.89
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2020,10,251.32,249.50
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2020,11,252.42,252.59
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2020,12,253.35,255.88
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2021,1,254.68,258.54
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2021,2,258.41,260.08
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2021,3,263.83,262.92
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2021,4,269.90,266.14
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2021,5,275.53,269.12
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2021,6,281.81,274.17
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2021,7,283.54,276.62
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2021,8,283.54,278.67
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2021,9,285.09,280.75
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2021,10,285.96,284.05
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2021,11,287.34,287.72
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2021,12,288.16,291.21
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2022,1,291.00,295.48
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2022,2,296.89,298.80
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2022,3,302.87,301.83
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2022,4,309.13,304.69
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2022,5,315.17,307.27
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2022,6,316.08,307.39
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2022,7,314.90,307.05
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2022,8,311.82,306.57
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2022,9,312.87,308.16
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2022,10,310.55,308.69
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2022,11,309.16,309.78
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2022,12,308.12,311.57
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2023,1,308.22,313.09
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2023,2,312.19,314.17
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2023,3,319.06,317.95
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2023,4,325.01,320.23
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2023,5,332.81,323.96
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2023,6,333.67,324.41
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2023,7,335.90,327.42
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2023,8,337.12,331.54
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2023,9,338.16,333.12
traditional,purchase-only,monthly,USA or Census Division,East North Central Division,DV_ENC,2023,10,337.94,336.03
